Species,Start of experiment,Date,Day elapsed,Colony,Treatment,N fragment,Bleached fragments,Healthy fragments
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG24,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG25,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG26,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG27,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG28,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG29,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG30,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG31,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG32,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG33,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG34,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG35,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG36,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG37,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG38,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG39,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG40,Control,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG01,Heat-stressed,8,2,6
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG02,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG03,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG04,Heat-stressed,7,0,7
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG05,Heat-stressed,8,2,6
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG06,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG07,Heat-stressed,7,6,1
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG08,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG09,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG10,Heat-stressed,8,2,6
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG11,Heat-stressed,8,1,7
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG12,Heat-stressed,8,1,7
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG13,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG14,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG15,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG16,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG17,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG18,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG19,Heat-stressed,8,1,7
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG20,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG21,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG22,Heat-stressed,8,1,7
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG23,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG24,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG25,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG26,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG27,Heat-stressed,8,2,6
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG28,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG29,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG30,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG31,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG32,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG33,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG34,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG35,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG36,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG37,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG38,Heat-stressed,8,1,7
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG39,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,09-Nov-21,12,ADIG40,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG01,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG02,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG03,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG04,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG05,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG06,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG07,Control,7,0,7
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG08,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG09,Control,7,0,7
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG10,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG11,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG12,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG13,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG14,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG15,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG16,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG17,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG18,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG19,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG20,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG21,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG22,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG23,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG24,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG25,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG26,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG27,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG28,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG29,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG30,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG31,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG32,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG33,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG34,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG35,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG36,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG37,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG38,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG39,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG40,Control,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG01,Heat-stressed,8,2,6
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG02,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG03,Heat-stressed,8,1,7
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG04,Heat-stressed,7,0,7
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG05,Heat-stressed,8,3,5
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG06,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG07,Heat-stressed,7,7,0
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG08,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG09,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG10,Heat-stressed,8,3,5
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG11,Heat-stressed,8,2,6
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG12,Heat-stressed,8,2,6
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG13,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG14,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG15,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG16,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG17,Heat-stressed,8,1,7
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG18,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG19,Heat-stressed,8,5,3
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG20,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG21,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG22,Heat-stressed,8,1,7
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG23,Heat-stressed,8,4,4
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG24,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG25,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG26,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG27,Heat-stressed,8,4,4
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG28,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG29,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG30,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG31,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG32,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG33,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG34,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG35,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG36,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG37,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG38,Heat-stressed,8,1,7
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG39,Heat-stressed,8,0,8
A. digitifera,28-Oct-21,10-Nov-21,13,ADIG40,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL01,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL02,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL03,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL04,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL05,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL06,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL07,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL08,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL09,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL10,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL11,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL12,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL13,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL14,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL15,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL16,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL17,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL18,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL19,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL20,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL21,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL22,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL23,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL24,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL25,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL26,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL27,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL28,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL29,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL30,Control,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL01,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL02,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL03,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL04,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL05,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL06,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL07,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL08,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL09,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL10,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL11,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL12,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL13,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL14,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL15,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL16,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL17,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL18,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL19,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL20,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL21,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL22,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL23,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL24,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL25,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL26,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL27,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL28,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL29,Heat-stressed,8,0,8
A. millepora,06-Oct-21,06-Oct-21,0,AMIL30,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL01,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL02,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL03,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL04,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL05,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL06,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL07,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL08,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL09,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL10,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL11,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL12,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL13,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL14,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL15,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL16,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL17,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL18,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL19,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL20,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL21,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL22,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL23,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL24,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL25,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL26,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL27,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL28,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL29,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL30,Control,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL01,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL02,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL03,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL04,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL05,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL06,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL07,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL08,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL09,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL10,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL11,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL12,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL13,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL14,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL15,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL16,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL17,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL18,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL19,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL20,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL21,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL22,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL23,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL24,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL25,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL26,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL27,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL28,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL29,Heat-stressed,8,0,8
A. millepora,06-Oct-21,07-Oct-21,1,AMIL30,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL01,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL02,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL03,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL04,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL05,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL06,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL07,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL08,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL09,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL10,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL11,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL12,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL13,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL14,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL15,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL16,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL17,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL18,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL19,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL20,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL21,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL22,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL23,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL24,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL25,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL26,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL27,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL28,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL29,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL30,Control,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL01,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL02,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL03,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL04,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL05,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL06,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL07,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL08,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL09,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL10,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL11,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL12,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL13,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL14,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL15,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL16,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL17,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL18,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL19,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL20,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL21,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL22,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL23,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL24,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL25,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL26,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL27,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL28,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL29,Heat-stressed,8,0,8
A. millepora,06-Oct-21,08-Oct-21,2,AMIL30,Heat-stressed,8,0,8
A. millepora,06-Oct-21,09-Oct-21,3,AMIL01,Control,8,0,8
A. millepora,06-Oct-21,09-Oct-21,3,AMIL02,Control,8,0,8
A. millepora,06-Oct-21,09-Oct-21,3,AMIL03,Control,8,0,8
A. millepora,06-Oct-21,09-Oct-21,3,AMIL04,Control,8,0,8
A. millepora,06-Oct-21,09-Oct-21,3,AMIL05,Control,8,0,8
A. millepora,06-Oct-21,09-Oct-21,3,AMIL06,Control,8,0,8
A. millepora,06-Oct-21,09-Oct-21,3,AMIL07,Control,8,0,8
A. millepora,06-Oct-21,09-Oct-21,3,AMIL08,Control,8,0,8
A. millepora,06-Oct-21,09-Oct-21,3,AMIL09,Control,8,0,8
A. millepora,06-Oct-21,09-Oct-21,3,AMIL10,Control,8,0,8
A. millepora,06-Oct-21,09-Oct-21,3,AMIL11,Control,8,0,8
A. millepora,06-Oct-21,09-Oct-21,3,AMIL12,Control,8,0,8
A. millepora,06-Oct-21,09-Oct-21,3,AMIL13,Control,8,0,8
A. millepora,06-Oct-21,09-Oct-21,3,AMIL14,Control,8,0,8
A. millepora,06-Oct-21,09-Oct-21,3,AMIL15,Control,8,0,8
